FeatureCode,DateCode,Measurement,Units,Value,Indices of Deprivation
E01011200,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01011238,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01011125,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01002114,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01002134,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01001464,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01001512,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01001805,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01001820,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01002179,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01002200,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01010969,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01011084,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01011425,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01010774,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01001445,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01001457,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01011094,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01002753,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01002886,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01002852,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01002726,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01002570,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01002950,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01002901,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01002551,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01002754,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01002785,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01004219,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01004298,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01002917,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01002822,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01002905,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01005030,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01005196,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01005552,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01005557,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01002802,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01002811,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01005732,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01005748,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01002877,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01005261,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01002959,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01002863,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01005802,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01005810,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01005364,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01001748,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01001757,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01000553,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01000627,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01001269,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01001295,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01000772,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01000788,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01030472,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01030484,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01010717,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01010732,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01000813,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01000854,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01010745,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01010754,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01031884,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01032016,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01032017,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01031978,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01032015,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01032151,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01014473,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01032130,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01000693,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01000715,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01000870,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01000953,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01001202,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01031962,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01001114,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01013216,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01012257,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01012112,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01013204,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01012780,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01012490,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01012280,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01012773,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01001792,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01001838,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01001436,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01001478,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01012457,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01012091,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01012319,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01001084,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01001095,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01030432,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01030460,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01010760,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01010801,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01030492,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01030502,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01012219,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01012718,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01012568,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01012195,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01010702,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01010705,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01012749,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01031578,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01031660,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01010909,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01010858,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01031646,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01032179,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01031622,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01031573,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01010900,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01010850,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01010798,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01010839,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01010871,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01010688,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01010830,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01031808,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01033581,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01031592,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01031874,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01033580,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01030260,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01030374,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01030179,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01031767,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01031827,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01031682,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01031635,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01031697,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01031823,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01031799,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01014380,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01014319,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01014335,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01014388,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01014414,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01014381,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01014386,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01031503,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01032136,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01032256,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01032266,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01032209,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01032279,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01032242,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01031965,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01010820,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01010783,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01030763,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01010682,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01031794,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01010829,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01009775,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01010802,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01014512,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01014442,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01014468,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01030838,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01014347,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01030899,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01030785,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01026559,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01013821,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01013837,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01013807,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01013810,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01011665,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01026426,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01013843,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01026483,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01014154,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01026446,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01026387,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01026465,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01013757,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01026554,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01011848,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01011924,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01012064,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01012076,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01011967,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01012030,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01011383,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01011396,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01011357,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01030077,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01011756,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01011350,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01011410,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01011647,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01030088,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01025483,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01025775,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01025661,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01025749,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01023699,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01023638,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01025747,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01023557,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01025619,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01025496,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01025582,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01026170,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01025771,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01025720,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01025676,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01024223,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01023588,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01024038,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01023946,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01026408,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01026540,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01024374,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01024065,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01013779,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01023827,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01023527,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01023690,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01024017,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01024328,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01023641,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01010970,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01011336,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01011963,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01010965,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01011122,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01010897,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01011341,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01011111,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01011001,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01011010,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01013892,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01013914,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01010893,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01011951,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01010841,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01001526,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01001574,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01012605,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01012695,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01001703,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01001729,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01001888,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01001893,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01011295,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01001668,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01010915,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01011236,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01001372,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01001433,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01001682,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01030360,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01030010,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01029968,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01030350,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01029874,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01030121,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01030076,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01029844,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01029815,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01029839,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01029977,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01029999,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01010742,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01029911,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01010735,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01013920,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01013921,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01013595,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01013653,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01013535,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01013586,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01013813,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01013853,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01013742,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01013519,2019,Decile ,,6,a. Index of Multiple Deprivation (IMD)
E01030205,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01013666,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01011176,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01011215,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01013523,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01031935,2019,Decile ,,9,a. Index of Multiple Deprivation (IMD)
E01011119,2019,Decile ,,7,a. Index of Multiple Deprivation (IMD)
E01031830,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
E01031776,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01032097,2019,Decile ,,10,a. Index of Multiple Deprivation (IMD)
E01032204,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01032054,2019,Decile ,,5,a. Index of Multiple Deprivation (IMD)
E01031932,2019,Decile ,,8,a. Index of Multiple Deprivation (IMD)
E01009338,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01009746,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01009485,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01009718,2019,Decile ,,1,a. Index of Multiple Deprivation (IMD)
E01031783,2019,Decile ,,2,a. Index of Multiple Deprivation (IMD)
E01032036,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01009683,2019,Decile ,,4,a. Index of Multiple Deprivation (IMD)
E01010914,2019,Decile ,,3,a. Index of Multiple Deprivation (IMD)
